Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,276,Court of first instance,Georgia,Superior Court,Rome Circuit,
en-US,US State Courts,277,Court of first instance,Georgia,Superior Court,South Georgia Circuit,
en-US,US State Courts,278,Court of first instance,Georgia,Superior Court,Southern Circuit,
en-US,US State Courts,279,Court of first instance,Georgia,Superior Court,Southwestern Circuit,
en-US,US State Courts,280,Court of first instance,Georgia,Superior Court,Stone Mountain Circuit,
en-US,US State Courts,281,Court of first instance,Georgia,Superior Court,Tallapoosa Circuit,
en-US,US State Courts,282,Court of first instance,Georgia,Superior Court,Tifton Circuit,
en-US,US State Courts,283,Court of first instance,Georgia,Superior Court,Toombs Circuit,
en-US,US State Courts,284,Court of first instance,Georgia,Superior Court,Towaliga Circuit,
en-US,US State Courts,285,Court of first instance,Georgia,Superior Court,Waycross Circuit,
en-US,US State Courts,286,Court of first instance,Georgia,Superior Court,Western Circuit,
en-US,US State Courts,287,Court of last resort,Georgia,Supreme Court,Supreme Court of Georgia,Supreme Court of Georgia
en-US,US State Courts,288,Court of first instance,Guam,Superior Court,Guam Superior Court,Superior Court of Guam
en-US,US State Courts,289,Court of last resort,Guam,Supreme Court,Supreme Court of Guam,
en-US,US State Courts,290,Court of first instance,Hawaii,Circuit Court,First Circuit,1st Circuit; O`ahu First Circuit; Oahu First Circuit; O`ahu 1st Circuit; Oahu 1st Circuit
en-US,US State Courts,291,Court of first instance,Hawaii,Circuit Court,Second Circuit,2nd Circuit; Maui Second Circuit; Maui 2nd Circuit
en-US,US State Courts,292,Court of first instance,Hawaii,Circuit Court,Third Circuit,3rd Circuit; Hawai`i Third Circuit; Hawaii Third Circuit; Hawai`i 3rd Circuit; Hawaii 3rd Circuit
en-US,US State Courts,293,Court of first instance,Hawaii,Circuit Court,Fifth Circuit,5th Circuit; Kaua`i Fifth Circuit; Kauai Fifth Circuit; Kaua`i 5th Circuit; Kauai 5th Circuit
en-US,US State Courts,294,Intermediate appellate court,Hawaii,Appellate Court,Hawaii State Intermediate Court of Appeals (ICA),Hawaii Intermediate Court of Appeals
en-US,US State Courts,295,Court of last resort,Hawaii,Supreme Court,Supreme Court of Hawaii,Hawaii Supreme Court
en-US,US State Courts,296,Intermediate appellate court,Idaho,Appellate Court,Idaho Court of Appeals,
en-US,US State Courts,297,Court of first instance,Idaho,District Court,First Judicial District,1st Judicial District
en-US,US State Courts,298,Court of first instance,Idaho,District Court,Second Judicial District,2nd Judicial District
en-US,US State Courts,299,Court of first instance,Idaho,District Court,Third Judicial District,3rd Judicial District
en-US,US State Courts,300,Court of first instance,Idaho,District Court,Fourth Judicial District,4th Judicial District
en-US,US State Courts,301,Court of first instance,Idaho,District Court,Fifth Judicial District,5th Judicial District
en-US,US State Courts,302,Court of first instance,Idaho,District Court,Sixth Judicial District,6th Judicial District
en-US,US State Courts,303,Court of first instance,Idaho,District Court,Seventh Judicial District,7th Judicial District
en-US,US State Courts,304,Court of last resort,Idaho,Supreme Court,Idaho Supreme Court,Idaho Supreme Court
en-US,US State Courts,305,Intermediate appellate court,Illinois,Appellate Court,First District,1st District
en-US,US State Courts,306,Intermediate appellate court,Illinois,Appellate Court,Second Distric,2nd District
en-US,US State Courts,307,Intermediate appellate court,Illinois,Appellate Court,Third District,3rd District
en-US,US State Courts,308,Intermediate appellate court,Illinois,Appellate Court,Fourth District,4th District
en-US,US State Courts,309,Intermediate appellate court,Illinois,Appellate Court,Fifth District,5th District
en-US,US State Courts,310,Court of first instance,Illinois,Circuit Court,1st Circuit,First Circuit
en-US,US State Courts,311,Court of first instance,Illinois,Circuit Court,2nd Circuit,Second Circuit
en-US,US State Courts,312,Court of first instance,Illinois,Circuit Court,3rd Circuit,Third Circuit
en-US,US State Courts,313,Court of first instance,Illinois,Circuit Court,4th Circuit,Fourth Circuit
en-US,US State Courts,314,Court of first instance,Illinois,Circuit Court,5th Circuit,Fifth Circuit
en-US,US State Courts,315,Court of first instance,Illinois,Circuit Court,6th Circuit,Sixth Circuit
en-US,US State Courts,316,Court of first instance,Illinois,Circuit Court,7th Circuit,Seventh Circuit; Sangamon County Circuit Court
en-US,US State Courts,317,Court of first instance,Illinois,Circuit Court,8th Circuit,Eighth Circuit; Adams County Circuit Court
en-US,US State Courts,318,Court of first instance,Illinois,Circuit Court,9th Circuit,Ninth Circuit
en-US,US State Courts,319,Court of first instance,Illinois,Circuit Court,10th Circuit,Tenth Circuit
en-US,US State Courts,320,Court of first instance,Illinois,Circuit Court,11th Circuit,Eleventh Circuit
en-US,US State Courts,321,Court of first instance,Illinois,Circuit Court,12th Circuit,Twelfth Circuit
en-US,US State Courts,322,Court of first instance,Illinois,Circuit Court,13th Circuit,Thirteenth Circuit
en-US,US State Courts,323,Court of first instance,Illinois,Circuit Court,14th Circuit,Fourteenth Circuit
en-US,US State Courts,324,Court of first instance,Illinois,Circuit Court,15th Circuit,Fifteenth Circuit
en-US,US State Courts,325,Court of first instance,Illinois,Circuit Court,16th Circuit,Sixteenth Circuit
en-US,US State Courts,326,Court of first instance,Illinois,Circuit Court,17th Circuit,Seventeenth Circuit
en-US,US State Courts,327,Court of first instance,Illinois,Circuit Court,18th Circuit,Eighteenth Circuit; DuPage County Circuit Court
en-US,US State Courts,328,Court of first instance,Illinois,Circuit Court,19th Circuit,Nineteenth Circuit
en-US,US State Courts,329,Court of first instance,Illinois,Circuit Court,20th Circuit,Twentieth Circuit
en-US,US State Courts,330,Court of first instance,Illinois,Circuit Court,21st Circut,Twenty-first Circuit
en-US,US State Courts,331,Court of first instance,Illinois,Circuit Court,22nd Circuit,Twenty-second Circuit
en-US,US State Courts,332,Court of first instance,Illinois,Circuit Court,23rd Circuit,Twenty-third Circuit
en-US,US State Courts,333,Court of first instance,Illinois,Circuit Court,Circuit Court of Cook County,
en-US,US State Courts,334,Court of last resort,Illinois,Supreme Court,Supreme Court of Illinois,Illinois Supreme Court
en-US,US State Courts,335,Intermediate appellate court,Indiana,Appellate Court,First District,1st District
en-US,US State Courts,336,Intermediate appellate court,Indiana,Appellate Court,Second Distric,2nd District
en-US,US State Courts,337,Intermediate appellate court,Indiana,Appellate Court,Third District,3rd District
en-US,US State Courts,338,Intermediate appellate court,Indiana,Appellate Court,Fourth District,4th District
en-US,US State Courts,339,Intermediate appellate court,Indiana,Appellate Court,Fifth District,5th District
en-US,US State Courts,340,Court of last resort,Indiana,Supreme Court,Supreme Court of Indiana,Indiana Supreme Court
en-US,US State Courts,341,Court of first instance,Indiana,Trial Court,District 1,District One
en-US,US State Courts,342,Court of first instance,Indiana,Trial Court,District 2,District Two
en-US,US State Courts,343,Court of first instance,Indiana,Trial Court,District 3,District Three
en-US,US State Courts,344,Court of first instance,Indiana,Trial Court,District 4,District Four
en-US,US State Courts,345,Court of first instance,Indiana,Trial Court,District 5,District Five
en-US,US State Courts,346,Court of first instance,Indiana,Trial Court,District 6,District Six
en-US,US State Courts,347,Court of first instance,Indiana,Trial Court,District 7,District Seven
en-US,US State Courts,348,Court of first instance,Indiana,Trial Court,District 8,District Eight
en-US,US State Courts,349,Court of first instance,Indiana,Trial Court,District 9,District Nine
en-US,US State Courts,350,Court of first instance,Indiana,Trial Court,District 10,District Ten
en-US,US State Courts,351,Court of first instance,Indiana,Trial Court,District 11,District Eleven
en-US,US State Courts,352,Court of first instance,Indiana,Trial Court,District 12,District Twelve
en-US,US State Courts,353,Court of first instance,Indiana,Trial Court,District 13,District Thirteen
en-US,US State Courts,354,Court of first instance,Indiana,Trial Court,District 14,District Fourteen
en-US,US State Courts,355,Court of first instance,Indiana,Trial Court,District 15,District Fifteen
en-US,US State Courts,356,Court of first instance,Indiana,Trial Court,District 16,District Sixteen
en-US,US State Courts,357,Court of first instance,Indiana,Trial Court,District 17,District Seventeen
en-US,US State Courts,358,Court of first instance,Indiana,Trial Court,District 18,District Eighteen
en-US,US State Courts,359,Court of first instance,Indiana,Trial Court,District 19,District Nineteen
en-US,US State Courts,360,Court of first instance,Indiana,Trial Court,District 20,District Twenty
en-US,US State Courts,361,Court of first instance,Indiana,Trial Court,District 21,District Twenty-one
en-US,US State Courts,362,Court of first instance,Indiana,Trial Court,District 22,District Twenty-two
en-US,US State Courts,363,Court of first instance,Indiana,Trial Court,District 23,District Twenty-three
en-US,US State Courts,364,Court of first instance,Indiana,Trial Court,District 24,District Twenty-four
en-US,US State Courts,365,Court of first instance,Indiana,Trial Court,District 25,District Twenty-five
en-US,US State Courts,366,Court of first instance,Indiana,Trial Court,District 26,District Twenty-six
en-US,US State Courts,367,Intermediate appellate court,Iowa,Appellate Court,Iowa Court of Appeals,Iowa Court of Appeals
en-US,US State Courts,368,Court of first instance,Iowa,District Court,1st Judicial District,First Judicial District; Iowa District 1 Court; Iowa District One Court
en-US,US State Courts,369,Court of first instance,Iowa,District Court,2nd Judicial District,Second Judicial District; Iowa District 2 Court; Iowa District Two Court
en-US,US State Courts,370,Court of first instance,Iowa,District Court,3rd Judicial District,Third Judicial District; Iowa District 3 Court; Iowa District Three Court
en-US,US State Courts,371,Court of first instance,Iowa,District Court,4th Judicial District,Fourth Judicial District; Iowa District 4 Court; Iowa District Four Court
en-US,US State Courts,372,Court of first instance,Iowa,District Court,5th Judicial District,Fifth Judicial District; Iowa District 5 Court; Iowa District Five Court
en-US,US State Courts,373,Court of first instance,Iowa,District Court,6th Judicial District,Sixth Judicial District; Iowa District 6 Court; Iowa District Six Court
en-US,US State Courts,374,Court of first instance,Iowa,District Court,7th Judicial District,Seventh Judicial District; Iowa District 7 Court; Iowa District Seven Court
en-US,US State Courts,375,Court of first instance,Iowa,District Court,8th Judicial District,Eighth Judicial District; Iowa District 8 Court; Iowa District Eight Court
en-US,US State Courts,376,Court of last resort,Iowa,Supreme Court,Iowa Supreme Court,
en-US,US State Courts,377,Intermediate appellate court,Kansas,Appellate Court,Kansas Court of Appeals,Kansas Court of Appeals
en-US,US State Courts,378,Court of first instance,Kansas,District Court,District 1,District One; 1st Judicial District of Kansas; First Judicial District of Kansas
en-US,US State Courts,379,Court of first instance,Kansas,District Court,District 2,District Two; 2nd Judicial District of Kansas; Second Judicial District of Kansas
en-US,US State Courts,380,Court of first instance,Kansas,District Court,District 3,District Three; 3rd Judicial District of Kansas; Third Judicial District of Kansas
en-US,US State Courts,381,Court of first instance,Kansas,District Court,District 4,District Four; 4th Judicial District of Kansas; Fourth Judicial District of Kansas
